"ID","Player","Team","Position","Prim Pos","Rookie","RkOv","Status","Age","Salary","Contract","Score","Ros","+/-","GP","Pt-D","G","A","2G+A","PIM","SOG","STP","Hit","Blk","Tk","Cor"
"*048vt*","Zack MacEwen","TOR","F","F","","917","FA","30","1,000,000","FA","28.85","1%","0%","8","0","0","0","0","9","9","0","18","3","0","0"
"*01zr4*","Kevin Gravel","(N/A)","D","D","","918","FA","34","1,000,000","FA","28.84","0%","0%","11","0","0","0","0","0","11","0","11","22","0","0"
"*051vv*","Andre Lee","LAK","F","F","","919","FA","26","1,000,000","FA","28.79","3%","0%","9","0","1","1","3","2","7","0","19","5","0","0"
"*05y38*","Travis Mitchell","ANA","D","D","","920","FA","26","1,000,000","FA","28.76","1%","0%","9","1","1","0","2","6","4","0","13","6","0","0"
"*042vs*","Boris Katchouk","PHI","F","F","","921","FA","28","1,000,000","FA","28.72","1%","0%","12","0","1","1","3","2","11","0","16","4","0","0"
"*05rev*","Daniil Miromanov","CGY","D","D","","923","FA","29","1,000,000","FA","28.63","2%","0%","10","1","0","1","1","3","13","0","4","13","0","0"
"*042t3*","Dennis Cholowski","NYR","D","D","","924","FA","28","1,000,000","FA","28.59","1%","0%","11","2","0","2","2","3","9","0","3","10","0","0"
"*051ts*","Cole Schwindt","FLA","F","F","","926","FA","25","1,000,000","FA","28.41","4%","0%","11","0","1","1","3","1","10","0","14","4","0","0"
"*062dq*","Marek Alscher","FLA","D","D","","928","FA","22","1,000,000","FA","28.27","6%","-1%","4","3","0","3","3","0","6","0","4","6","0","0"
"*06kwu*","Luke Haymes","TOR","F","F","","929","FA","23","1,000,000","FA","28.2","4%","0%","9","0","0","2","2","5","7","0","7","5","0","0"
"*03c9d*","Jaycob Megna","VGK","D","D","","930","FA","33","1,000,000","FA","28.17","1%","0%","8","0","0","0","0","4","5","0","11","11","0","0"
"*031oy*","John Hayden","SEA","F","F","","931","FA","31","1,000,000","FA","28.15","1%","0%","5","0","0","0","0","7","5","0","12","5","0","0"
"*051u4*","Henry Thrun","WPG","D","D","","932","FA","25","1,000,000","FA","28.12","4%","0%","8","1","0","1","1","3","8","0","5","9","0","0"
"*04aoy*","Jack Ahcan","NSH","D","D","","933","FA","29","1,000,000","FA","28.1","2%","0%","9","2","0","2","2","2","7","0","5","5","0","0"
"*03rjc*","Boko Imama","FLA","F","F","","934","FA","30","1,000,000","FA","28.09","1%","0%","5","0","0","0","0","10","4","0","11","1","0","0"
"*05gcv*","Carson Lambos","MIN","D","D","","935","CGN","23","0","MNR","28.04","12%","-1%","12","1","1","0","2","0","12","0","0","12","0","0"
"*04f7v*","Olle Lycksell","OTT","F","F","","936","FA","27","1,000,000","FA","28.02","2%","0%","10","0","1","2","4","1","10","0","4","4","0","0"
"*031pf*","Mason Geertsen","BUF","D","D","","937","FA","31","1,000,000","FA","27.92","1%","0%","5","0","0","0","0","12","1","0","8","0","0","0"
"*05wwb*","Danny Zhilkin","WPG","F","F","","938","FA","22","1,000,000","FA","27.85","4%","-1%","11","0","0","2","2","0","7","0","9","7","0","0"
"*04zp5*","Ryan Johnson","BUF","D","D","","939","FA","25","1,000,000","FA","27.75","5%","-1%","6","1","0","1","1","4","4","0","3","7","0","0"
"*0316a*","Steven Santini","TBL","D","D","","940","FA","31","1,000,000","FA","27.69","1%","0%","10","1","0","1","1","2","3","0","8","6","0","0"
"*03rg5*","Colton White","CBJ","D","D","","941","FA","29","1,000,000","FA","27.59","1%","0%","8","1","0","1","1","1","5","0","8","5","0","0"
"*05ltx*","Ethan Cardwell","SJS","F","F","","942","FA","24","1,000,000","FA","27.5","4%","-1%","7","0","1","0","2","2","6","0","9","1","0","0"
"*02zge*","Justin Dowling","NYR","F","F","","943","FA","35","1,000,000","FA","27.49","1%","0%","10","0","0","1","1","1","6","0","10","4","0","0"
"*072da*","Tyson Gross","CGY","F","F","","944","FA","24","1,000,000","FA","27.43","6%","-1%","6","0","1","0","2","2","5","0","4","5","0","0"
"*04znx*","Joshua Roy","UTA","F","F","","945","FA","23","1,000,000","FA","27.39","14%","-2%","6","0","0","1","1","2","7","0","7","3","0","0"
"*04408*","Alex Barre-Boulet","SJS","F","F","","946","FA","29","1,000,000","FA","27.32","3%","0%","6","0","1","1","3","1","5","0","5","1","0","0"
"*04sy0*","Raphael Lavoie","VGK","F","F","","947","FA","26","1,000,000","FA","27.28","6%","-1%","12","0","0","0","0","0","8","0","16","0","0","0"
"*05o4m*","Nils Aman","(N/A)","F","F","","948","FA","26","1,000,000","FA","27.23","1%","0%","9","0","0","1","1","1","5","0","8","3","0","0"
"*04juv*","Sheldon Dries","DET","F","F","","949","FA","32","1,000,000","FA","27.21","1%","0%","8","0","0","0","0","0","3","0","13","5","0","0"
"*04r05*","Michael Callahan","TBL","D","D","","950","FA","27","1,000,000","FA","27.2","1%","0%","7","0","0","0","0","1","4","0","4","10","0","0"
"*064iq*","Ty Mueller","VAN","F","F","","951","FA","23","1,000,000","FA","27.2","3%","0%","5","0","1","0","2","2","2","0","4","4","0","0"
"*062pu*","Hunter McDonald","PHI","D","D","","952","FA","24","1,000,000","FA","27.2","3%","0%","1","1","0","1","1","4","0","0","5","1","0","0"
"*04xar*","Rafael Harvey-Pinard","PIT","F","F","","953","FA","27","1,000,000","FA","27.19","2%","0%","6","0","0","1","1","1","5","0","5","5","0","0"
"*060wp*","David Spacek","MIN","D","D","","954","FA","23","1,000,000","FA","27.17","5%","-1%","8","1","0","1","1","0","0","0","4","8","0","0"
"*061i9*","Kirill Kudryavtsev","VAN","D","D","","956","FA","22","1,000,000","FA","27.13","9%","-1%","3","2","0","2","2","0","3","0","1","2","0","0"
"*060nh*","Ludvig Jansson","FLA","D","D","","958","FA","22","1,000,000","FA","27.13","3%","0%","4","1","0","1","1","0","3","1","0","5","0","0"
"*066sp*","Aydar Suniev","CGY","F","F","","959","nebsnave","21","0","MNR","27.12","10%","-1%","5","0","0","1","1","2","8","0","2","3","0","0"
"*03wkk*","Lane Pederson","LAK","F","F","","960","FA","29","1,000,000","FA","27.1","1%","0%","5","0","0","0","0","0","0","0","16","3","0","0"
"*024b4*","Garrett Wilson","(N/A)","F","F","","961","FA","35","1,000,000","FA","27","0%","0%","3","0","0","0","0","5","3","0","6","0","0","0"
"*05ltq*","Rory Kerins","CGY","F","F","","962","PuckLuck","24","0","MNR","26.96","8%","-1%","4","0","0","1","1","2","1","0","4","4","0","0"
"*04n4q*","Hugh McGing","PIT","F","F","","963","FA","28","1,000,000","FA","26.96","1%","0%","4","0","1","1","3","0","4","0","1","2","0","0"
"*05u4f*","Carter Mazur","DET","F","F","","964","FA","24","1,000,000","FA","26.95","9%","-1%","7","0","0","0","0","0","3","0","9","5","0","0"
"*02fzu*","Joe Labate","VAN","F","F","","965","FA","33","1,000,000","FA","26.95","1%","0%","2","0","0","0","0","2","2","0","7","4","0","0"
"*0616n*","Owen Pickering","PIT","D","D","","966","BHHC","22","0","MNR","26.94","20%","-3%","7","0","0","0","0","3","3","0","3","5","0","0"
"*02ob1*","Matt Benning","TOR","D","D","","967","FA","32","1,000,000","FA","26.92","1%","0%","3","0","0","0","0","2","2","0","3","7","0","0"
"*04r69*","Patrick Giles","SJS","F","F","","968","FA","26","1,000,000","FA","26.92","2%","0%","6","0","0","1","1","0","4","0","6","3","0","0"
"*04lky*","Connor Mackey","CHI","D","D","","969","FA","30","1,000,000","FA","26.91","1%","0%","2","0","0","0","0","5","2","0","3","2","0","0"
"*04rfc*","Tristen Nielsen","COL","F","F","","970","FA","26","1,000,000","FA","26.9","2%","0%","4","0","0","1","1","0","3","0","9","1","0","0"
"*05k9g*","Brendan Brisson","TOR","F","F","","971","FA","24","1,000,000","FA","26.88","9%","-1%","5","0","0","2","2","0","5","0","3","1","0","0"
"*04lda*","Nolan Foote","PHI","F","F","","973","FA","25","1,000,000","FA","26.81","5%","-1%","3","0","0","0","0","2","4","0","7","1","0","0"
"*06l26*","Mikulas Hovorka","FLA","D","D","","974","FA","25","1,000,000","FA","26.79","2%","0%","4","1","0","1","1","0","3","0","3","2","0","0"
"*04f1j*","Cameron Crotty","OTT","D","D","","975","FA","27","1,000,000","FA","26.78","1%","0%","5","1","0","1","1","0","4","0","2","2","0","0"
"*060nb*","Angus Booth","LAK","D","D","","976","FA","22","1,000,000","FA","26.73","7%","-1%","1","1","1","0","2","0","1","0","2","1","0","0"
"*04ame*","Xavier Parent","NJD","F","F","","977","FA","25","1,000,000","FA","26.71","1%","0%","5","0","0","0","0","2","2","0","7","1","0","0"
"*04qy6*","Adam Ginning","VGK","D","D","","978","FA","26","1,000,000","FA","26.69","2%","0%","5","0","0","0","0","0","3","0","5","5","0","0"
"*042x6*","Riley Stillman","EDM","D","D","","979","FA","28","1,000,000","FA","26.69","1%","0%","4","0","0","0","0","1","1","0","7","3","0","0"
"*05rj0*","Jack Devine","FLA","F","F","","980","nbracken","22","0","MNR","26.64","12%","-2%","6","0","0","0","0","2","6","0","4","0","0","0"
"*06sqf*","Braeden Cootes","VAN","F","F","","981","PuckLuck","19","0","MNR","26.64","38%","-4%","9","0","0","0","0","0","0","0","9","3","0","0"
"*03czd*","Dysin Mayo","CBJ","D","D","","982","FA","30","1,000,000","FA","26.62","1%","0%","3","1","0","1","1","0","5","0","0","1","0","0"
"*05rgi*","Marc McLaughlin","NJD","F","F","","983","FA","27","1,000,000","FA","26.61","2%","0%","7","0","0","0","0","0","2","0","7","3","0","0"
"*066ri*","Jason Polin","BUF","F","F","","984","FA","27","1,000,000","FA","26.61","1%","0%","4","0","0","0","0","0","1","0","9","2","0","0"
"*0632b*","Quinn Hutson","EDM","F","F","","986","FA","24","1,000,000","FA","26.5","22%","-3%","3","0","1","0","2","0","3","0","0","1","0","0"
"*060jk*","Aleksanteri Kaskimaki","STL","F","F","","987","FA","22","1,000,000","FA","26.49","5%","-1%","5","0","0","0","0","0","6","0","2","3","0","0"
"*05gdb*","Justin Robidas","CAR","F","F","","988","FA","23","1,000,000","FA","26.46","8%","-1%","2","0","0","1","1","0","2","0","3","1","0","0"
"*04f83*","Skyler Brind'Amour","CAR","F","F","","989","FA","27","1,000,000","FA","26.43","1%","0%","3","0","0","0","0","2","2","0","4","0","0","0"
"*050mm*","Matej Blumel","(N/A)","F","F","","990","FA","26","1,000,000","FA","26.43","2%","-1%","4","0","0","0","0","0","5","0","3","2","0","0"
"*05kdv*","William Villeneuve","TOR","D","D","","991","FA","24","1,000,000","FA","26.38","5%","-1%","3","0","0","0","0","0","2","0","1","5","0","0"
"*06avt*","Cole McWard","TOR","D","D","","992","FA","25","1,000,000","FA","26.38","2%","0%","3","0","0","0","0","0","1","0","3","4","0","0"
"*062jw*","Kenny Connors","LAK","F","F","","993","FA","23","1,000,000","FA","26.35","4%","0%","2","0","0","0","0","0","5","0","3","1","0","0"
"*05u5f*","Ty Murchison","PHI","D","D","","994","FA","23","1,000,000","FA","26.35","2%","0%","3","0","0","0","0","0","1","0","5","2","0","0"
"*04amf*","Samuel Poulin","MTL","F","F","","995","FA","25","1,000,000","FA","26.35","6%","-1%","3","0","0","0","0","0","1","0","5","2","0","0"
"*06b7c*","Luca Pinelli","CBJ","F","F","","996","FA","21","1,000,000","FA","26.34","8%","-1%","3","0","0","0","0","0","6","0","2","1","0","0"
"*06pyw*","Victor Eklund","NYI","F","F","","997","nbracken","19","0","MNR","26.31","53%","-4%","1","0","0","1","1","0","2","0","2","0","0","0"
"*0661h*","Jacob Gaucher","PHI","F","F","","998","FA","25","1,000,000","FA","26.31","2%","0%","4","0","0","0","0","0","3","0","4","1","0","0"
"*062sj*","Abram Wiebe","CGY","D","D","","999","FA","23","1,000,000","FA","26.28","3%","0%","4","0","0","0","0","2","0","0","2","1","0","0"
"*0502a*","Domenick Fensore","COL","D","D","","1000","FA","25","1,000,000","FA","26.27","3%","0%","1","0","0","0","0","0","3","0","1","3","0","0"
"*04r16*","Josiah Slavin","CAR","F","F","","1001","FA","27","1,000,000","FA","26.21","1%","0%","2","0","0","0","0","2","0","0","1","1","0","0"
"*05kjb*","Maxim Groshev","TBL","F,D","F","","1002","FA","24","1,000,000","FA","26.21","6%","-1%","2","0","0","1","1","0","1","0","0","1","0","0"
"*06cf9*","Viking Gustafsson Nyberg","MIN","D","D","","1003","FA","23","1,000,000","FA","26.18","3%","0%","2","0","0","0","0","0","0","0","2","3","0","0"
"*05aa0*","Brayden Yager","WPG","F","F","","1004","nebsnave","21","0","MNR","26.17","33%","-3%","3","0","0","0","0","2","2","0","0","0","0","0"
"*05r1j*","Xavier Bourgault","OTT","F","F","","1005","BULLIES","23","0","MNR","26.17","11%","-2%","2","0","0","0","0","0","3","0","3","0","0","0"
"*06bui*","Felix Unger Sorum","CAR","F","F","","1006","nbracken","21","0","MNR","26.16","21%","-3%","1","0","0","1","1","0","0","0","0","1","0","0"
"*051tg*","Simon Lundmark","TBL","D","D","","1007","FA","25","1,000,000","FA","26.15","2%","0%","1","0","0","0","0","0","1","0","2","2","0","0"
"*04zoz*","Nathan Legare","NJD","F","F","","1008","FA","25","1,000,000","FA","26.15","2%","0%","1","0","0","0","0","0","0","0","4","1","0","0"
"*051ua*","Hunter Skinner","NSH","D","D","","1009","FA","25","1,000,000","FA","26.15","1%","0%","1","0","0","0","0","0","0","0","4","1","0","0"
"*04qvc*","Liam Foudy","NYI","F","F","","1010","FA","26","1,000,000","FA","26.13","2%","0%","2","0","0","0","0","0","2","0","2","1","0","0"
"*05kn6*","Bogdan Trineyev","WSH","F","F","","1011","FA","24","1,000,000","FA","26.09","3%","0%","2","0","0","0","0","0","1","0","1","2","0","0"
"*05yn6*","Jorian Donovan","OTT","D","D","","1012","FA","22","1,000,000","FA","26.07","3%","0%","2","0","0","0","0","0","1","0","2","1","0","0"
"*065g8*","Marshall Rifai","TOR","D","D","","1013","FA","28","1,000,000","FA","26.01","1%","0%","1","0","0","0","0","0","1","0","1","1","0","0"
"*05lu4*","Ronan Seeley","CAR","D","D","","1014","FA","24","1,000,000","FA","25.97","2%","0%","1","0","0","0","0","0","0","0","0","2","0","0"
"*05yj7*","Georgi Merkulov","COL","F","F","","1015","FA","25","1,000,000","FA","25.94","5%","-1%","2","0","0","0","0","0","1","0","0","1","0","0"
"*05rao*","Dylan Duke","TBL","F","F","","1016","FA","23","1,000,000","FA","25.93","7%","-1%","1","0","0","0","0","0","1","0","1","0","0","0"
"*05tqw*","Tristan Broz","PIT","F","F","","1017","FA","23","1,000,000","FA","25.92","7%","-1%","1","0","0","0","0","0","2","0","0","0","0","0"
"*05tdb*","William Stromgren","CGY","F","F","","1018","FA","23","1,000,000","FA","25.92","6%","-1%","3","0","0","0","0","0","2","0","0","0","0","0"
"*060wm*","Jake Livanavage","PIT","D","D","","1019","FA","22","1,000,000","FA","25.89","3%","0%","1","0","0","0","0","0","0","0","0","1","0","0"
"*05twk*","Topias Vilen","NJD","D","D","","1020","FA","23","1,000,000","FA","25.89","2%","0%","2","0","0","0","0","0","0","0","0","1","0","0"
"*05gb6*","Trevor Kuntar","BUF","F","F","","1022","FA","25","1,000,000","FA","25.88","2%","0%","1","0","0","0","0","0","0","0","1","0","0","0"
"*05ug5*","Shane Lachance","NJD","F","F","","1023","FA","23","1,000,000","FA","25.88","3%","0%","1","0","0","0","0","0","0","0","1","0","0","0"
"*03kq8*","Mikkel Aagaard","(N/A)","F","F","","1034","FA","30","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xla*","Leevi Aaltonen","NYR","F","F","","1035","FA","25","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*031sv*","Miro Aaltonen","(N/A)","F","F","","1036","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*060w9*","Wyatt Aamodt","COL","D","D","","1037","FA","28","1,000,000","FA","0","1%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*071wn*","Niklas Aaram-Olsen","VAN","F","F","R","1038","FA","18","1,000,000","FA","0","15%","-2%","0","0","0","0","0","0","0","0","0","0","0","0"
"*060vk*","Joseph Abate","BOS","F","F","","1039","FA","27","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04ybg*","Peter Abbandonato","PIT","F","F","","1040","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01zrf*","Konrad Abeltshauser","(N/A)","D","D","","1041","FA","34","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02dpy*","Pontus Aberg","(N/A)","F","F","","1042","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01mzm*","Cameron Abney","(N/A)","F","F","","1043","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zr6*","Mikhail Abramov","STL","F","F","","1044","FA","25","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03yua*","Vitaly Abramov","OTT","F","F","","1045","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05oz0*","Ruslan Abrosimov","(N/A)","F","F","","1047","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*050nl*","Nick Abruzzese","TBL","F","F","","1048","FA","27","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05907*","Matt Abt","PIT","D","D","","1049","FA","33","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03d03*","Carl Ackered","(N/A)","D","D","","1050","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*025nk*","Sena Acolatse","(N/A)","D","D","","1051","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*077nq*","Aiden Across The Mountain","(N/A)","D","D","","1052","FA","18","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*031vd*","Will Acton","(N/A)","F","F","","1053","FA","39","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*01gea*","Luke Adam","(N/A)","F","F","","1054","FA","36","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*042ym*","Collin Adams","(N/A)","F","F","","1056","FA","28","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04f7p*","John Adams","DET","F","F","","1057","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*02ye7*","Mark Adams","(N/A)","D","D","","1058","FA","35","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06cdu*","Tanner Adams","NYI","F","F","","1059","FA","21","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*07a2b*","Tanner Adams","(N/A)","F","F","","1060","FA","16","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04xb9*","Morgan Adams-Moisan","CHI","F","F","","1061","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04lcz*","Calen Addison","(N/A)","D","D","","1062","FA","26","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*03rk2*","Jeremiah Addison","(N/A)","F","F","","1063","FA","29","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*05o4g*","David Aebischer","(N/A)","D","D","","1064","FA","25","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06yds*","Mike Aeschlimann","(N/A)","F","F","","1065","FA","19","1,000,000","FA","0","0%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*04zou*","Egor Afanasyev","SJS","F","F","","1066","FA","25","1,000,000","FA","0","3%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
"*06sq3*","Maxim Agafonov","SEA","D","D","","1067","FA","19","1,000,000","FA","0","2%","0%","0","0","0","0","0","0","0","0","0","0","0","0"
